,id,average_speed,average_angle,average_acceleration,dist_traveled,max_dist,dist_to_line,direction_changes,max_dist_start,triangle_area
1263,1263,2.9361165879877333,-76.90998990019955,-0.02861283436791678,13682.257736173953,18.577990459922823,470.51238240060957,8,125.3078048041701,76785195.88910334
1264,1264,3.2958145243088612,-13.904156438184678,-0.053310912057671744,19571.459219233522,24.61161166385511,752.2628486505056,15,82.96142088850695,83876443.94147709
1265,1265,2.9622457042616266,65.61021828736084,0.02315150511104765,17406.534680057914,25.872633999160144,293.7086431037735,17,110.945946511308,68650593.3349062
1266,1266,3.9085977997077985,60.10385436756671,0.06241477985799161,15995.923500361909,32.026919689751224,551.5217263531092,11,149.97184044866535,134801483.63567734
1267,1267,4.927214489454555,-11.305616734316606,0.0777554639460659,29364.97216344064,45.1272244959409,689.1645335539115,9,168.04212554582844,81458431.48864044
1268,1268,5.921997063544983,-61.06260058355126,0.019708131471029438,32884.88584331508,35.38676276668283,448.3820984629772,9,243.28373773692712,170338886.34347793
1269,1269,4.956797457506329,-63.63102810445846,-0.042484804861500435,29178.004768416893,36.605571192328384,381.93005127536935,9,196.2523969308148,152233348.99981523
1270,1270,6.576530226616179,-45.41443599562794,0.06930352311957229,36827.69194566609,76.08233783072707,933.9448043357523,19,163.35448862731016,113787953.32806824
1271,1271,7.374279338953551,48.613260593682305,-0.003127678251158602,38761.77694901483,67.60879119237309,1082.4923418449816,13,193.72038039630706,193019258.74886337
1272,1272,5.452305446049991,10.555334033819978,-0.10176656762847612,30522.478638404566,80.33118862928234,872.2017085767775,18,183.08074061123975,80043505.91515219
1273,1273,2.1025749022654674,36.50667087145805,0.09827343550919587,11692.207727201087,124.74951011216321,210.34483266995284,44,78.83868569103616,40845424.348481715
1274,1274,3.023421472600822,38.59350859975555,-0.05045983101207246,17753.743586562916,124.85159868770447,558.2133965835617,31,76.98333092228471,57594119.85281171
1275,1275,4.577782041515069,-1.786517373114139,0.07493991773731246,30054.21563918189,63.39867432132459,355.9233580120641,27,52.579640441524646,20338366.65550453
1276,1276,5.462992860788639,2.495424879289629,-0.04543851009046951,32149.58696948399,72.44471259249018,246.2656240581015,20,71.1233432636572,83023910.95758136
1277,1277,4.292396675202029,-16.632523017827108,0.021087705770821967,25261.471550097813,37.05492611410936,334.08458942690527,23,63.822251059093865,46332581.44762292
1278,1278,5.881959283614754,-0.4910531419723499,-0.05915692976495211,36637.04067453404,76.37592263560903,829.2395560685472,25,82.11015468923436,54904898.60134541
1279,1279,5.291105886787414,-46.0622157883332,0.11522259107857584,30675.754242945997,57.38570849226103,480.841811985762,22,158.1821515014891,75280260.89602673
1280,1280,4.926226998118213,-14.857736527833229,0.13201026453317832,29958.761449591126,92.01127697595246,323.8348166333685,22,126.89936602871593,61100915.955076285
1281,1281,5.833696376010493,12.96628384710146,-0.00714920233610434,25282.16919011241,31.821556066638152,666.1952159606697,14,80.10423778577515,55867481.88311817
1282,1282,5.674743204241673,-13.992508256934437,-0.07354363569434588,26972.091923410902,71.8556040482826,987.8614003122514,20,82.34938123896256,97038625.1606206
1283,1283,5.04631225201298,9.196463189204803,0.05946055996833365,32234.679796355253,39.57896026247225,480.98004710210034,24,63.66276278296455,76513931.63932903
1284,1284,5.925091213731397,-33.75720801848335,-0.0038063577200831158,35732.058357587055,71.72374202184783,688.759363931951,20,202.6239102481244,140812929.76072705
1285,1285,7.3589201287830885,50.07561240922712,0.018760274546739793,33994.041978149406,44.14943371099812,1076.8367389761643,8,234.87579632997537,185556371.3617763
1286,1286,5.536634679315981,14.334051503390624,0.00641008899548625,33306.90974260264,62.382240813542225,572.0316406407771,17,145.28855726880207,77291258.66572274
1287,1287,6.058133246543642,-1.1996401006474855,-0.034928164726448115,34889.00908995298,78.17006487198603,523.9758151129655,17,213.25255515564152,75016399.0726492
1288,1288,6.780290808878887,-33.68468429878954,-0.02141534276193047,40251.88025363172,78.28245412831384,1740.773950156606,17,197.5684973352028,150165361.15351427
1289,1289,6.509568308996015,11.533481801099928,0.05675079631893332,34824.36526310459,64.25116137788675,794.6823735131402,21,175.08459458790225,121670342.6028429
1290,1290,5.987800364732773,51.13589964771487,0.039360649329275084,37773.00339081028,57.687323094783075,1004.1713416828117,19,119.47920936732032,91394211.07383424
1291,1291,6.191869091090883,-42.372997062253006,-0.03626436009063282,35126.6329763247,61.60608006635644,1187.7063484800833,13,193.46162595742317,138023921.81438246
1292,1292,4.596547103279614,40.85811473723523,0.009233886092600866,20801.053683349575,75.39016515840356,325.1506204673152,29,89.24118976705769,75659030.71625398
1293,1293,4.706522106022922,32.38236377880508,0.009580301575547727,28230.632298552104,62.07643981284529,975.9304021955919,22,124.46069316760224,65844217.29294109
1294,1294,6.427574480358396,3.3226184419429745,-0.010515567312412188,31754.071372355615,70.42961878266657,513.0447215474492,19,131.1789592160267,95481138.74807726
1295,1295,6.373960993325849,-30.247916889300967,0.049122032673974685,33447.93553997787,65.27627961179483,547.2371409804522,21,146.4457339063177,133738546.56314212
1296,1296,5.752075546648212,-22.520994393834073,-0.10287881101927607,31952.157536872983,66.96065487801438,1037.737701592368,18,160.29347320574215,92525596.28205287
1297,1297,3.834209000283008,40.59246117337189,0.05612366302953746,20876.59784550058,31.582869777856097,371.7320369474495,19,94.97373709026094,66720152.67198728
1298,1298,4.225699231781712,14.445010918362128,0.13235494089750632,19692.618475292566,58.68565746764896,532.2169065987547,23,85.9907350219201,68258853.59012042
1299,1299,6.361825395566832,-23.2694945271648,-0.057671216232443895,33715.64496761953,85.85200955750007,430.0260722368626,18,100.13879036497298,69449555.97731605
1300,1300,7.169654793973846,0.1869344292806577,0.07861008572941432,40317.594956670546,67.1626272769265,1027.516763811124,21,110.76884808013493,67547486.1124235
1301,1301,5.818827428007027,17.841799349148243,-0.03633598149048797,30554.680321972344,63.376555512598834,943.46276392356,21,148.15426965173833,70234416.79207835
1302,1302,5.199001124598275,-39.163552729081665,-0.09852563680345634,33490.30465633063,40.081908188675754,750.6771796120457,21,111.04726687784805,65903770.66010814
1303,1303,5.9571073426836225,27.54320247517945,0.054636776564255154,33751.05493072209,60.094167253626225,862.250374125737,22,125.45228398303492,72978865.55206811
1304,1304,5.251685037287133,14.662826679597648,0.041369837737950596,28778.18140390672,49.99740760634915,842.8219480153971,32,82.6341315791483,33365163.37899574
1305,1305,5.2479241309170686,-12.597125775491397,-0.04646522739363337,32704.68234787448,60.62586353939802,736.0764537819309,24,57.96464911556001,57737942.807829306
1306,1306,5.242560372004071,-16.72799882789549,0.014297297103599978,32721.594132922113,38.637157637502156,647.4471890871522,16,90.29530831864962,73341203.02480641
1307,1307,5.118587996983886,5.84938869610545,0.05425336100846094,25671.25803067684,70.74565383976018,679.7786798461934,21,65.42067830808544,54400550.01768187
1308,1308,6.229665698859436,-19.328554764641247,-0.0699919516183728,34870.23832656614,110.79585400081979,598.743842560908,21,74.50010023859033,97085238.89854988
1309,1309,6.577331466472265,-21.641609964291323,0.06123003317740485,37106.04580389487,63.24690628979689,628.2423383957578,27,76.87932894276585,96419478.25604588
1310,1310,6.2842529909901215,-29.434206338568696,-0.00854169783627236,37874.61888911509,56.80583448647479,771.903127552166,26,113.46339233977639,63385207.666351154
1311,1311,6.036009395364272,12.349927740605203,-0.049130993768493815,31985.60326950111,66.26235469534377,518.5440811065082,23,137.51421922608588,62376482.26829141
1312,1312,7.087318437283133,23.75117034179288,0.039725985211042786,41164.65875810489,62.99989855984306,692.8622686887759,22,165.5768309033603,99266393.77487642
1313,1313,5.078426014967339,43.96961191241665,0.0031755354997432803,29552.17159723271,82.7400448808281,238.3112002119642,24,168.00800447624502,63195911.912104435
1314,1314,8.04477402229226,-27.87408664809212,0.007448859129107795,46948.58189878725,72.97171103667323,2519.2516110398496,18,198.41827438774382,148066931.30021283
1315,1315,6.1320656623353695,-24.629872091661664,-0.10944985157682925,39228.74594033762,57.72750637993087,824.1359403538146,15,91.04572935777936,137212277.64941755
1316,1316,5.970264860310084,12.892773870209206,0.05755158117877434,36145.430231900864,39.884582915305444,510.04356441973374,16,165.96886045186292,122441993.70682545
1317,1317,7.289346363380257,48.762427066509595,0.02799215970840405,30282.711915746746,67.02610565973032,300.9310811147837,10,290.1305744952779,248443923.21293294
1318,1318,8.717569771833402,-67.57773299895872,0.08036233054338858,44697.84697429977,61.32443176236231,1466.5868751417038,7,328.3196420555773,230830352.83836728
1319,1319,7.046273543335992,19.824816584172126,-0.009872927102632868,39102.21762164718,66.88431054431376,1708.6434675029154,22,214.01458368288843,104442366.58296078
1320,1320,6.092356507515172,-68.48978166250559,0.14956404244747798,37747.763349910296,41.17890774723549,668.7864306141289,11,208.72282460353995,173325022.57614028
1321,1321,3.868494359018834,-5.419638267121726,-0.031127854773204008,22773.328473145484,70.80631032531676,764.3058909157033,38,107.44596186902477,31103634.582515292
1322,1322,6.71198575054466,-40.74837661496588,-0.012103277218441837,36277.03061477096,58.33431181332636,602.1659416976522,13,125.01384246654445,153235380.41347924
1323,1323,6.05920010639345,-34.51728098722913,0.009592375279993412,33056.748239330314,70.80897833801282,1334.9513820483785,17,125.52063447373908,118045381.71117866
1324,1324,6.918239940815457,10.919077454789155,0.05111708823825365,36781.339354218304,108.31981838820015,1279.5088859769382,18,130.51895293025478,142051210.90063077
1325,1325,6.321202876856411,-48.91516647433638,-0.08230282418858716,35363.404301178576,68.9053126862082,892.1552735046274,17,278.1113881711605,124988602.041997
1326,1326,7.183599462421588,-37.161547519909114,0.03371337715470702,43233.33985512282,62.269872596428854,1295.028929959498,15,134.23921738229103,152423205.7970297
1327,1327,6.7369129086806145,-25.574488669697036,-0.022032217363650075,37080.76720001656,40.272750960375745,641.8735741787658,13,257.15285660915765,102842461.27391762
1328,1328,5.554342118585707,-13.832643369389308,0.024896300198864102,29359.644651623195,36.93846281560426,1066.2974354973326,15,143.78063101113426,78667870.32844685
1329,1329,5.885842805031671,30.22028196775612,-0.08077746495039491,30747.016846839,63.396891313058134,540.5715278521287,17,161.24789991426235,94443144.09294666
1330,1330,4.275140785760444,8.406724005823605,0.12884364173680943,20974.19404124907,53.710539238061195,780.2103687218672,17,71.13906356566697,47382430.59653685
1331,1331,5.643470206167562,-30.666624803263005,-0.03029790455627798,27949.147195854934,35.92268781227368,587.1360935305239,26,111.42838284409419,74087887.79129972
1332,1332,5.938388290823715,-13.334039127085138,0.03769266131190958,30924.178085167834,55.80226230014311,1041.2346211421527,24,94.8918584278439,60133689.274324976
1333,1333,5.595746255592751,-18.940607815262705,-0.054207454842328626,29292.26103833876,56.13656784346669,906.1172334383657,21,68.48449179923807,93579273.10145675
1334,1334,4.021468747518293,-27.82888175011019,0.023555543077397777,20059.025740558136,36.05036394888429,572.5860271266669,30,68.44008495757444,34368323.85508941
1335,1335,3.0636693293166593,2.1706190009418314,-0.016920383546126273,16215.768092035867,56.48800229311349,340.9792307718128,20,34.78859493066668,31444900.095063463
1336,1336,5.351651242233308,42.23632393040719,0.05500370456556094,33446.42268502957,73.0714754988976,545.3094457376909,23,99.07561932791548,57602061.75205857
1337,1337,6.1652316934054205,-28.948388498010612,-0.08590569496582293,38150.17956737521,56.608233876846626,1204.5484929601191,18,86.1630494866564,126410495.03673008
1338,1338,6.312427477929357,17.620787979825675,0.041933830983122256,30880.83450839413,58.157991879287486,713.9815324328274,16,148.09420038006218,99773905.4575786
1339,1339,4.334468005535967,7.000113585315902,0.08168597503317145,18396.884710155697,65.39329543180986,712.8235154232151,27,42.01068661197985,43047704.6931296
1340,1340,4.6436887047538775,39.00957176301572,0.019006312148129336,25835.700567712236,62.71672227441783,485.23563533897004,14,101.40266347591651,52503292.25800142
1341,1341,6.017360176050072,-54.211343574803166,0.041754521728380636,35341.32772460084,55.34846661190563,739.2057035762332,12,167.86732422139212,123095249.36291844
1342,1342,5.839339320668364,-15.639183561911748,0.09321567325138227,28550.080388405404,52.21085602298162,285.4012730121088,19,60.58006446686912,62802950.59069681
1343,1343,8.799659056000474,-14.796675446721732,0.01577075221983517,48025.661344293316,79.84229892089658,459.4732180252735,21,68.83960284603603,79456258.65452059
1344,1344,8.635332459792195,1.6440218687517503,0.03044930790808805,52666.39816776077,78.57007130708139,873.2797631373387,21,134.90982274704837,147359823.06865802
1345,1345,9.657000936536246,38.27427088269806,0.020105543561492932,52611.18816100009,130.11887320862414,1581.748136759783,22,213.99683287097955,192396000.51821306
1346,1346,10.007355201629132,-26.81193248962327,0.05355746332765843,56653.14597413782,94.88009069806904,2328.8801783879626,28,234.3732091392912,134843111.0232137
1347,1347,9.981918431746388,28.89841371134304,-0.11775411332622746,60067.0272881442,82.43959711003644,1061.0397945378038,26,226.6804962910573,202940663.85455826
1348,1348,7.818206502507456,0.8046083976410016,0.16046126342187786,44048.07879099962,98.43218000212512,1506.2789024716392,19,100.45140280877116,90987393.75231369
1349,1349,8.99222312947814,1.849824159831066,-0.09870136369852027,53579.01367048948,92.10996344528718,1625.002679474698,34,139.19884346505904,85390720.47593413
1350,1350,8.303700634427473,6.536836596292998,-0.02537906866371239,40996.18862366326,95.09473291073408,1304.8754160922774,25,101.24911003603948,123625865.93926756
1351,1351,6.478609435025931,-63.242429015552865,0.023488156605950713,31788.191101535118,66.3835429432017,625.2857460389995,9,198.59058163629012,131060936.11499016
1352,1352,8.17767524646839,4.305853560355641,-0.0004445115172950691,43779.16019827186,75.28387082980527,2597.0141093705765,11,147.53846772042206,150505133.83352035
1353,1353,9.302878544909936,21.786429593240133,0.017152516261316395,51959.61462720147,66.38289317527295,2344.0001551720106,11,223.89361962762564,203005443.84939653
1354,1354,3.7210506520282887,19.29810206223995,0.10600170706887381,18629.78820328139,28.819257476544077,481.36474908198136,19,74.31776187594718,48476806.99817705
1355,1355,4.019059392633049,9.048778474421074,-0.05595291051773572,22865.466442836263,28.24311399687522,462.40429277271386,16,79.95199926480895,42480711.16062282
1356,1356,4.625522910942906,-12.1700132745064,0.05254863175517379,26996.43348891422,57.43785397750655,538.05569837223,22,74.03518162225296,51396507.325828075
1357,1357,4.506439698252197,-33.22256979599048,-0.0034874945550521373,21857.18973293498,34.51404752828986,320.21349906877356,26,90.43093883959187,55242462.309541844
1358,1358,4.354085919386931,-28.139026461848218,-0.0023282457632277987,24099.316957320265,34.181902303037106,928.157367221178,21,93.13065899584305,52052506.15391422
1359,1359,5.351288747855852,12.368686266562058,-0.010187417197093871,29531.5021177995,42.08053815722559,536.8870225751995,14,127.37541208667419,60722323.803168364
1360,1360,4.881552815229461,12.717595998595765,0.07662214533831704,29774.670591844217,79.53363115788667,995.3124812600155,23,73.7727915948015,73659753.95717053
1361,1361,9.12514318711206,-3.9156173863500188,0.08841473907715357,50451.35778489267,88.2912472180456,741.6613502685749,23,339.21687380724507,95447174.90442477
1362,1362,9.38735937815649,33.86505444857208,-0.047040682938577834,56497.488149129305,86.40866857205125,1035.226973304929,18,363.0720400137691,154432119.99975288
1363,1363,2.8328507856653675,-40.1362079799728,0.012764175889020554,17858.785598389906,133.22061860947537,347.18105433551983,43,112.59839396829761,35163750.59804537
1364,1364,3.402367548797721,-13.451205565228307,0.05493298301517161,19171.7240359083,110.48696475483717,236.44744950708753,22,147.4395395643923,38716061.94922488
1365,1365,4.069023232631887,11.234246844268785,-0.041669176572781276,22472.420026213164,115.16320916246454,431.8653127041744,39,127.11045744788235,39026131.22219319
1366,1366,3.474793896668013,0.09895298142579691,0.031139041592788373,21717.378737505103,141.64044434467596,214.3225890977268,26,134.5808118996165,54751880.782620974
1367,1367,3.8680939039568245,-50.724453919593216,0.01454512858871428,14904.352212051283,115.90579857824231,282.01256404735176,43,105.43888006655796,100132403.91412185
1368,1368,6.4835308449462525,-2.593248896130392,0.0009486385504115008,29278.52411784453,91.8337321693281,517.4044795780118,20,49.616391868917724,82035011.5131804
1369,1369,6.8574130802544095,19.659360211226524,0.02235954000130434,29917.975632097634,78.81100654498968,303.2538605886282,21,96.23410124773868,126485439.7648418
1370,1370,6.774315911565261,28.929629287601482,0.1184676438269577,32622.21077592092,97.29601575118504,484.32223184103617,18,144.08227319472715,113166614.7464914
1371,1371,7.165469150688564,-54.05210423712077,0.08295670008083218,34787.952630048705,61.825648224833145,627.3837298262239,9,270.3138849986993,204359033.34255704
1372,1372,5.596609353216161,-36.478610549405175,-0.05586092181891814,30607.262104664365,86.78259207058143,1282.6937103839082,24,127.82005374592049,128469489.48507087
1373,1373,4.322969706796459,-3.1798903248139796,0.06837139243416496,17531.72975514917,29.244266867207326,441.5690493206539,11,48.46353646237563,72294008.00172947
1374,1374,4.743489468041573,1.2594994469095886,0.04018562016969532,28538.285071677623,33.75374401033724,787.7991284336354,18,117.27265753895912,127737776.5664197
1375,1375,5.343079289511547,-23.013141286486324,-0.005504662601977712,28701.31306186552,37.173824932495535,443.0650409949014,16,112.25252492131314,58583263.75337956
1376,1376,5.331915719509548,7.164731977659189,-0.0466372553974982,34527.666171799625,42.92136068105066,773.855786207933,12,102.14451908648851,125470567.4274083
1377,1377,4.704039580665575,39.47704448853729,0.01556672050879369,26731.047935416274,33.5522711828607,421.39856419937234,18,157.86913029623642,69946395.13230811
1378,1378,5.735964740219367,-24.511945520899893,-0.0019160876739856478,33552.189270717296,37.50071009790382,517.1028464089418,17,116.50019101117381,111931622.62517922
1379,1379,5.838322180572192,-29.796213715443997,0.024097839753048557,35856.38971332098,37.77266535730769,1501.7264239833971,19,134.16847259132828,107518328.2052259
1380,1380,6.158661759735932,51.766855572559784,0.05630687476384397,32047.588747717138,42.564893401421244,597.0078390445522,12,175.48417649534667,123415436.72297151
1381,1381,6.723258920899318,-27.25065706513218,-0.0392486697482104,36706.85269531549,48.94796259736543,853.3985432576201,23,121.18845593949955,108781955.98412319
1382,1382,6.577262964404582,-0.014148216288862177,0.0039145937135647586,40293.3269177231,43.54030779339698,1116.8881389577161,19,185.12988185206626,81719555.15583184
1383,1383,7.145016458774108,-43.99439631180242,0.04344333434145716,41634.48627310512,57.61914020408856,1562.653280775111,16,107.0681438115468,103833349.63768965
1384,1384,7.941097828219636,41.834042745508555,-0.02115714674056916,41365.63892518826,65.71911804671387,1337.7339862115018,16,247.71352696500057,187471566.05098605
1385,1385,7.725369648523107,22.43607863296633,0.014881941218734505,46908.3039621944,64.91016335211546,530.3673231862523,20,307.6386472473183,94324571.5652513
1386,1386,8.486170091951234,-26.488209213271258,-0.03559490476402684,46668.908707512266,72.43627381376517,1242.7969998565527,11,159.95632398239215,183472712.00883976
1387,1387,7.0280035137100025,-20.888411746619315,0.014171810955535128,40253.454141102135,45.14032425368513,574.7227764045658,14,254.59533614481214,72369026.09640862
1388,1388,7.991328223995202,33.81569908538195,0.010438916507541461,40291.34130076944,46.139655164030735,1465.6481395576643,10,181.01768998363116,189461972.01080897
1389,1389,5.493858970318464,-0.5475793530491114,-0.015167820295071986,32265.44451469518,105.4182309803132,331.9398408819826,18,181.59105207570082,49052202.719489336
1390,1390,5.9265736060512575,18.422584799809247,0.13319340346447062,35225.403408021804,78.726035563198,598.8369796373911,18,74.56532805728135,59164127.44183385
1391,1391,6.239306454136679,-37.230264726229024,-0.09265559653671017,33102.983513937535,61.271910014354,828.4424586901166,11,150.5557693041352,96013558.54942432
1392,1392,5.996123170734655,-31.394047608654272,0.009222743032109394,37968.147644338875,47.46808036052201,620.5511496230284,17,99.73924123252593,65469029.67183046
1393,1393,6.038817504303845,2.6224279977454343,-0.027424103529026325,33291.49991599019,41.826998039831764,1627.2640782127905,16,115.25103223941208,88165792.82151386
1394,1394,7.281757052197198,22.089305787642733,0.11216096850635146,44739.450473603545,61.158844755704195,1107.7545985334411,14,133.3784907316019,136500802.06319332
1395,1395,6.653811069723859,23.31786262927339,-0.11204175240296035,34321.68666965802,66.7171074026929,940.416431833039,15,137.63079199107295,82710500.93385863
1396,1396,6.368354086231582,27.768731133461277,0.14060533014061508,24267.651952016466,43.369782139615836,509.2218956156861,18,140.35939250723487,158190154.40441537
1397,1397,6.729308963121323,55.14319056390062,0.007916557215022848,31519.46859149754,41.150551689874696,389.3547374430761,14,242.00489882719316,181906410.9519688
1398,1398,6.544613115372956,54.96851825598751,0.12762890203876398,39515.03695601689,76.70074098830551,1417.0104827139298,13,205.70842709838118,153765480.5000695
1399,1399,7.011241760932518,52.76806272588109,-0.004484027659854444,40786.59488413495,72.87967091475322,1785.2081665707565,13,238.8384709996277,167870459.69455752
1400,1400,2.9190323849453215,-47.4706124892891,0.013264392413350498,16031.873527975045,24.357210730490714,158.45351919479316,19,86.94993391666317,43919319.13624643
1401,1401,3.9104074207417985,-56.86277173286097,0.026055042193585207,17301.11161515541,23.375964808161015,140.33010866442024,11,100.87415782230848,58914961.72763727
1402,1402,3.5357177243758677,-56.70591566928495,-0.04348573165046991,17389.926623685467,23.018018054543244,222.34885813349595,14,114.96484961134857,76081070.24035798
1403,1403,3.764146506602016,-48.27869745301745,0.06781677817821401,19142.908897680474,24.64497196244655,162.32878964106646,9,97.48294595179199,58245448.837307654
1404,1404,3.7443322768778864,-35.31205876313845,-0.03758844610504637,19387.27107083862,29.8005709002059,241.89272453659106,16,87.7530146173908,48471286.10654374
1405,1405,3.4191563482660996,-29.990646525112382,0.027150592996573342,16416.044463584756,27.1692159848713,371.5511947113347,19,56.837661421279456,34497338.526315086
1406,1406,4.944285951760544,-32.2945346398085,0.011067314802237818,26099.45533520993,34.03002359310897,762.3810361203687,10,98.19867240976326,76967598.26542665
1407,1407,4.336073547712755,-19.206691132941753,0.03216625891566254,23525.44341459397,30.335850636387832,773.8869342719591,14,66.51789872094568,54990040.417689204
1408,1408,4.497886785344261,16.01528784952118,-0.08309828375366422,27081.49510423867,55.08726730789632,559.2611663667168,14,94.47336963631594,55018974.71160976
1409,1409,3.649391985151244,-11.641849729439405,0.0715341338606946,16432.068481164297,28.05091458261533,558.7500046803184,12,73.64434999108892,73512263.77231619
1410,1410,4.9187366910817145,-11.064692306942739,-0.056214830609369416,29117.181251950442,32.861401419156806,1017.3391121027531,15,82.24380364507718,67218409.27258198
1411,1411,4.908791441707866,16.666304120671338,0.06622336441203894,28298.76332655719,39.62222055025095,400.72997898255727,15,87.76644804388536,49596195.270286836
1412,1412,5.99735041084943,-11.912018076928097,0.11615678387300118,32683.812482321347,36.68107025564513,1088.1825702572664,21,174.11575859077237,78292239.22567481
1413,1413,5.5021488404128585,-23.796681198924055,0.02710005710442803,34248.78273439321,41.76641947411107,565.0892390359722,15,87.27901342820047,75246418.45516105
1414,1414,6.101051357547538,-44.006021772939214,-0.03593770640396748,35167.677560852746,40.205272322515974,1355.0633814461926,19,153.72680776936718,125800216.17715803
1415,1415,6.090102048965882,-33.914232876966224,-0.023401832914505614,33176.28281691676,41.51570732433528,1100.277790500777,18,111.04631180926279,102739690.26168181
1416,1416,5.253157843453729,-27.14447712807345,0.010120607518733579,27421.57763153604,56.3670344382086,806.3317550992695,13,90.27199506912444,52826415.1833577
1417,1417,6.529631659963907,17.395753344796116,-0.041283783630793415,35833.072614208206,57.578038102810716,857.4275009953909,19,178.55308258277125,141431544.08362433
1418,1418,5.910129870981169,-6.333258948056024,0.03609933549414696,36578.21316746297,41.61712494909438,711.8251375085509,15,95.48559630205942,87858579.95528899
1419,1419,5.454884298186677,-24.08091640275007,0.04530152685856029,31552.13355624183,54.69278292167517,271.840694914251,15,73.55939771069353,45580180.40915946
1420,1420,6.167608773781317,18.77074608977033,-0.1309825293767565,39519.64742378903,44.92822417216649,436.7666810932869,16,96.72417974844757,138823059.2575966
1421,1421,4.031710639300989,-29.96435914680278,0.07892940959767239,22087.06645220865,32.461365770386905,333.7457755379525,16,133.40205909284148,34657720.05401077
1422,1422,5.60584575528939,48.950574481317126,0.05439016915438758,30364.677445745,77.49306773972984,704.066343557922,14,161.44450172492728,74218400.25864923
1423,1423,5.317005151731164,29.86652122123934,-0.12285850833029556,25391.415854510076,80.59844913468953,626.8757924359165,18,114.88353604864362,56168815.09058998
1424,1424,6.038196037816992,2.0770811759179137,0.03541990371449415,32109.02984356224,42.66642208359623,500.84152602959625,20,127.51292446430679,67800400.79069127
1425,1425,5.762942285190295,31.84933024993106,0.07695071240698659,31861.375548630716,66.38338442107538,1313.648988686812,16,111.74219189012713,78273261.07597157
1426,1426,5.316695859487751,-34.485828208866565,-0.06550303138693357,30544.434292265432,111.88985788774859,639.1423345035392,30,125.86368499070726,76766126.97809537
1427,1427,4.0840874060580115,13.598644170084293,-0.014896672540889751,21192.723754457904,33.25211349634483,621.3636820451032,17,69.65508946523575,49332731.70874776
1428,1428,3.6198991569198764,-21.53888524650282,0.006158199463026068,20456.12507799895,33.36075983470517,338.32794822584435,18,98.74540524626961,34833572.9316032
1429,1429,4.17446059137077,24.84790745797139,-0.027205309873151794,25049.063491521545,33.82071010725061,509.13442498745144,14,61.593922618713,82979121.53018129
1430,1430,2.746502254207002,-39.14985448976716,0.06558717299675201,12985.902879711251,25.57500635874278,145.28574401905487,20,80.89198313331165,30493128.31111917
1431,1431,5.710786407075952,-8.13461289798098,0.05035046553499654,34968.508594491774,59.71847449330358,499.6649172118685,16,71.34118613262605,105892308.75487572
1432,1432,6.708041321091224,42.438927513229316,-0.033102571783397816,41062.36773052293,64.73995151839482,491.48517095674424,14,165.02490610841141,95797850.20744215
1433,1433,6.165992759178572,-8.618245839939476,-0.02999068649406617,36007.17235879048,58.31305042005218,400.5710159498954,14,155.6504426233349,115627796.22700688
1434,1434,5.960187992995154,28.612281104822962,0.044088775595224124,38899.36451108657,74.3462439251989,857.017885625427,20,134.77561253223806,118591002.35610527
1435,1435,4.983162921272765,3.290768027697541,-0.043638807998662925,30211.398862004877,38.973081233075916,1177.7418776838638,18,70.86921494725327,75731303.59434228
1436,1436,5.660478865238596,40.42158120061107,0.11751164265257279,27804.63040787067,57.16422370036716,464.6387597762943,17,140.15642363145537,93291765.80950847
1437,1437,7.127893551515092,10.51954510911769,-0.07315537480145982,43159.29922801776,62.56328040623363,1668.0655963599659,17,152.23704374510822,114663119.65127571
1438,1438,6.719779146676972,-11.276754949322392,0.03232707442717431,30090.64793402858,39.963878930717485,1282.4317361659348,18,99.0799589826319,153190678.51882836
1439,1439,6.449626166707785,-43.54066429385266,0.034336141825469485,40278.11519567739,105.6567699488378,681.6128409208353,21,190.9774544232903,95733475.20069498
1440,1440,5.946259388259103,27.14204534427795,-0.14880304816048628,29449.489424391897,55.62587966565905,638.4772757723154,17,136.5887284813795,92305845.99004139
1441,1441,7.010467184191812,-29.19149473329863,0.15735902853898928,32134.113609372962,139.39340730841099,466.6244798078604,12,138.9283540055448,120149196.05607249
1442,1442,8.200548966588547,40.34339709136724,0.2344079232816934,44987.605323011965,79.90109819902726,1741.0644987928392,14,276.68064890346056,92122662.77134809
1443,1443,7.170948857754749,-16.067050397398653,-0.019839065281762398,40749.42798539525,79.51614033416632,1096.0145010725857,13,269.57792182448844,92992829.04019408
1444,1444,7.900717903704111,0.46441139657098224,0.02074236941065719,46728.42245076462,56.19553414351003,1081.127872691094,15,231.90241791540262,96798650.72018063
1445,1445,6.795765149743893,-37.52185348652505,-0.028908358536845535,33520.26310281394,43.69965800273779,595.0225899794983,12,248.181013811069,134769487.38886943
1446,1446,7.994900631868463,-51.07088317491663,-0.05904853329497862,50433.72421886206,63.35641835857721,1606.7421635201251,15,260.3739398979858,112766377.26789857
1447,1447,7.410716711047604,3.152780445527838,0.04629719048085158,46136.33541220516,65.59328860083221,945.9577256500748,12,117.76131176664082,136944748.29027024
1448,1448,7.79538782397113,-37.34644981426373,0.04715825419339344,44261.95715476398,106.65632946230909,2062.51000537536,11,222.95477468760345,100840951.61299455
1449,1449,6.319066294091996,50.90549277531215,-0.0635368801159539,30912.340003808997,58.71120212221613,382.1142690441889,20,209.04106005280406,93818097.58399095
